Date/Time of Report: 3/18/2025 11:31:38,,,,,,,,
Requester: .\experionadmin,,,,,,,,
Filter Applied: Event Time: 1/8/2025,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: ESV01A,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
1/8/2025 23:54:04.174,3200,XV_3211,CHANGE,,,devctla.gop,S0,
1/8/2025 23:53:57.200,3200,TI_3202,PVHIGH,,L 00,TW-3201 NO.2 TRAY  TEMPERATURE,110.006,°C
1/8/2025 23:53:54.660,3200,XV_3211,CHANGE,,,devctla.gop,S1,
1/8/2025 23:53:52.406,3200,XV_3211,CHANGE,,,devctla.modeattr,OPERATOR,
1/8/2025 23:53:26.238,3100,FIC_3123A,ALARM,ACK PNT,,DW TO HE-3105A TOP FLOW CONTROL,,
1/8/2025 23:53:26.238,3100,FIC_3123A,PVLOW,ACK,,DW TO HE-3105A TOP,,
1/8/2025 23:53:23.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:53:22.300,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:53:17.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:53:13.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:52:45.100,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:52:41.900,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:52:39.600,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:52:39.900,3300,R_VCM_TRA_CM,INFORMATION MESSAGE,,,R-VCM TRANSFER STOP,,
1/8/2025 23:52:38.800,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:52:36.900,3300,R_VCM_COO_STO_CM,INFORMATION MESSAGE,,,R-VCM COOLING STOP,,
1/8/2025 23:52:33.200,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:52:25.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:52:01.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:51:56.295,ESV01,File Replication,REPLICATION,,J 00,Filerep #1 replicating.,,
1/8/2025 23:51:53.300,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:51:51.400,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:51:51.742,3200,LIC_3204,ALARM,ACK PNT,,TW-3201 LEVEL CONTROL,,
1/8/2025 23:51:51.742,3200,LIC_3204,PVLOLO,ACK,,TW-3201 LEVEL,,
1/8/2025 23:51:46.700,3100,PU_3115,UNCMD,OK,L 00,PU_3115,STOP,
1/8/2025 23:51:35.500,3100,FIC_3123A,PVLOW,,L 00,DW TO HE-3105A TOP,0,kg/h
1/8/2025 23:51:33.100,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:51:26.600,3100,FI_3127,PVHIGH,OK,L 00,MN TO RE-3101A,B HE-3105A,B,200.155,Nm3/h
1/8/2025 23:51:25.800,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:51:25.900,3100,FI_3127,PVHIGH,,L 00,MN TO RE-3101A,B HE-3105A,B,270.092,Nm3/h
1/8/2025 23:51:20.800,3100,RE_A_NS_SPR_CM,INFORMATION MESSAGE,,,RE-A NS SPRAY FOR REFLUX CONDENSER START,,
1/8/2025 23:51:18.700,3100,FI_3110,DISABL,,J 00,LS TO RE-3101A,B,,
1/8/2025 23:51:10.700,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:51:09.800,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:50:58.700,3000,FI_3006,PVHIGH,OK,L 00,PU-3006AB DISCHARGE,95.0773,m3/h
1/8/2025 23:50:47.904,3700,TI_37203,PVHI,,L 00,BOILER FEED WATER TEMPERATURE,151.114,°C
1/8/2025 23:50:29.400,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:50:29.200,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:50:29.400,3100,ZL_3184A,OFFNRM,OK,J 00,RE-3101A AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:50:28.500,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:50:24.400,3100,ZL_3184A,OFFNRM,,J 00,RE-3101A AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:50:22.000,ESD-PVCIII,FT_3125A_LA,ALARM,T,J 00,FT-3125A LOW ALARM,ALARM,
1/8/2025 23:50:22.500,3100,FIC_3123A,PVLOW,OK,L 00,DW TO HE-3105A TOP,203.197,kg/h
1/8/2025 23:50:21.400,3100,FIC_3119,DISABL,,J 00,NS CHARGE TO RE-3101A,B FLOW CONTROL,,
1/8/2025 23:50:19.600,3100,RE_A_NS_SPR_CM,INFORMATION MESSAGE,,,RE-A NS CHARGE END,,
1/8/2025 23:50:17.400,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:50:15.600,3200,LIC_3204,PVLOLO,OK,H 00,TW-3201 LEVEL,1.12449,%
1/8/2025 23:50:13.500,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:50:02.900,3200,LIC_3204,PVLOLO,,H 00,TW-3201 LEVEL,-0.00570118,%
1/8/2025 23:49:48.800,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:49:47.500,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:49:41.500,3000,FI_3006,PVHIGH,,L 00,PU-3006AB DISCHARGE,116.59,m3/h
1/8/2025 23:49:27.539,3200,PI_3202,ALARM,ACK PNT,,TW-3201 BOTTOM PRESSURE,,
1/8/2025 23:49:27.539,3200,PI_3202,PVHIHI,ACK,,TW-3201 BOTTOM PRESSURE,,
1/8/2025 23:49:27.539,3200,LIC_3204,ALARM,ACK PNT,,TW-3201 LEVEL CONTROL,,
1/8/2025 23:49:27.539,3200,LIC_3204,PVHIGH,ACK,,TW-3201 LEVEL,,
1/8/2025 23:49:27.539,3200,LIC_3204,PVLOW,ACK,,TW-3201 LEVEL,,
1/8/2025 23:49:19.400,3100,VE_3118_PRE_MON_CM,INFORMATION MESSAGE,,,GAS LINE N2 CHARGE START,,
1/8/2025 23:49:11.481,3200,FIC_3202,CHANGE,,,PIDA.SP,45,m3/h
1/8/2025 23:49:09.800,3100,NS_STE_FLO_RAT_MON_CM,INFORMATION MESSAGE,,,NS STEAM FLOW RATE LOW,,
1/8/2025 23:49:08.300,3100,FIC_3119,ENABLE,,J 00,NS CHARGE TO RE-3101A,B FLOW CONTROL,,
1/8/2025 23:49:04.300,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:49:03.400,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:49:02.400,3200,LIC_3204,PVLOW,,L 00,TW-3201 LEVEL,9.27168,%
1/8/2025 23:49:01.200,3200,PI_3202,PVHIHI,,H 00,TW-3201 BOTTOM PRESSURE,50.1666,kPa
1/8/2025 23:48:24.700,3200,LIC_3204,PVHIGH,OK,L 00,TW-3201 LEVEL,38.7902,%
1/8/2025 23:48:22.575,3200,FIC_3270,CHANGE,,,PIDA.SP,10,m3/h
1/8/2025 23:48:18.300,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:48:16.700,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:47:59.700,3100,NS_STE_FLO_RAT_MON_CM,INFORMATION MESSAGE,,,NS STEAM FLOW RATE HIGH,,
1/8/2025 23:47:57.900,3200,LIC_3204,PVHIGH,,L 00,TW-3201 LEVEL,40.3364,%
1/8/2025 23:47:57.000,ESD-PVCIII,XI_MX3101AH_S,ALARM,T,J 00,MX-3101A HIGH SPEED AGITATOR RUNNING,ON,
1/8/2025 23:47:50.800,3100,FIC_3122A,PVLOW,OK,L 00,DW TO MX-3101A,0.342384,t/h
1/8/2025 23:47:41.300,3200,TI_3226,ROCPOS,OK,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:47:35.200,3200,LIC_3204,PVLOW,OK,L 00,TW-3201 LEVEL,11.4297,%
1/8/2025 23:47:32.000,3100,ZL_3184B,OFFNRM,OK,J 00,RE-3101B AGITATOR POSITION INDICATOR,OFF,
1/8/2025 23:47:31.300,3200,PI_3202,PVHIHI,OK,H 00,TW-3201 BOTTOM PRESSURE,47.7894,kPa
1/8/2025 23:47:31.600,3100,ZL_3184B,OFFNRM,,J 00,RE-3101B AGITATOR POSITION INDICATOR,ON,
1/8/2025 23:47:25.400,3200,TI_3226,ROCPOS,,J 00,DR-3201 MIDDLE TEMPERATURE,,
1/8/2025 23:47:18.877,3200,PDI_3201,ALARM,ACK PNT,,FL-3205A,B DIFFERENCE PRESSURE,,
1/8/2025 23:47:18.877,3200,PDI_3201,PVHIGH,ACK,,FL-3205A,B DIFFERENCE PRESSURE,,
1/8/2025 23:47:18.877,3200,PDI_3201,PVHIHI,ACK,,FL-3205A,B DIFFERENCE PRESSURE,,
1/8/2025 23:47:18.877,3200,TIC_3235,ALARM,ACK PNT,,HE-3203 OUTLET TEMPERATURE CONTROL,,
1/8/2025 23:47:18.877,3200,TIC_3235,PVLOW,ACK,,HE-3203 OUTLET TEMPERATURE,,
1/8/2025 23:47:18.877,3200,FIC_3202,ALARM,ACK PNT,,SLURRY FEED TO HE-3201 FLOW CONTROL,,
1/8/2025 23:47:18.877,3200,FIC_3202,PVHIGH,ACK,,SLURRY FEED TO HE-3201,,
1/8/2025 23:47:18.877,3200,TI_3201,ALARM,ACK PNT,,TW-3201 NO.1 TRAY  TEMPERATURE,,
1/8/2025 23:47:18.877,3200,TI_3201,PVHIGH,ACK,,TW-3201 NO.1 TRAY  TEMPERATURE,,
1/8/2025 23:47:18.877,3200,PI_3202,ALARM,ACK PNT,,TW-3201 BOTTOM PRESSURE,,
